"pieces","location_id","location_name","item_id","item_code","item_name","company_id","company_name","item_group_id","item_group_name","shopify product id","shopify product variant id","shopify product inventory id","is_bom","is_allocated"
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
1,1,Finish Goods,98830,LJ-GC0002-916YGPG,"0.100 gms 22 kt Gold Coin",1,Divinecarat Lifestyles Private Limited,102,Plain Gold Jewellery,,,,1,0
